spec_id,W12,W24,max_drawdown,infeasible_rate,costs,distance
O4_vol_long_straddle-220,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-221,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-222,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-223,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-224,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-225,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-226,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-227,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-228,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-229,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-230,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-231,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-232,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-233,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-234,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-235,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-236,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-237,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-238,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-239,390000.0,720000.0,0.0,1.0,0.0,0.4
