spec_id,deposit_timing,first_feasible_month,feasible_date_rate,W12,W24,etf_pnl,futures_pnl,margin_peak,margin_mean,margin_to_nav_peak,reject_free_cash_insufficient,reject_nav_multiple_gate,reject_prior_day_volume,reject_limit_price,reject_contract_unavailable,reject_expiry_roll_unavailable,reject_other,monthly_reject_json,margin_calls,forced_liquidations,rolls,fees,max_drawdown,asset_identity_failures,u3_codes_traded,dual_target_pass
CO-0533,ending,2024-10,0.1388888888888889,409826.4829200001,850714.0651400002,17807.09999999998,-61850.99999999988,168432.0,98078.17731958764,0.4866131252632495,1,29,0,1,0,0,0,"{""202407"":{""nav_multiple_gate"":20},""202408"":{""nav_multiple_gate"":7},""202409"":{""free_cash_insufficient"":1,""nav_multiple_gate"":2},""202410"":{""limit_price"":1}}",0,0,4,517.2348599999998,-0.1509630766063737,0,"510050,510300,510500",False
CO-0534,beginning,2024-10,0.1388888888888889,416624.2757700001,867735.9931600001,18302.29999999998,-61850.99999999988,168432.0,98078.17731958764,0.476066669221696,2,28,0,1,0,0,0,"{""202407"":{""nav_multiple_gate"":20},""202408"":{""nav_multiple_gate"":7},""202409"":{""free_cash_insufficient"":2,""nav_multiple_gate"":1},""202410"":{""limit_price"":1}}",0,0,4,555.3068399999999,-0.1516439713146193,0,"510050,510300,510500",False
CO-0534,ending,2024-10,0.1388888888888889,409826.4829200001,850714.0651400002,17807.09999999998,-61850.99999999988,168432.0,98078.17731958764,0.4866131252632495,1,29,0,1,0,0,0,"{""202407"":{""nav_multiple_gate"":20},""202408"":{""nav_multiple_gate"":7},""202409"":{""free_cash_insufficient"":1,""nav_multiple_gate"":2},""202410"":{""limit_price"":1}}",0,0,4,517.2348599999998,-0.1509630766063737,0,"510050,510300,510500",False
CO-0535,beginning,2024-10,0.1388888888888889,416624.2757700001,867735.9931600001,18302.29999999998,-61850.99999999988,168432.0,98078.17731958764,0.476066669221696,2,28,0,1,0,0,0,"{""202407"":{""nav_multiple_gate"":20},""202408"":{""nav_multiple_gate"":7},""202409"":{""free_cash_insufficient"":2,""nav_multiple_gate"":1},""202410"":{""limit_price"":1}}",0,0,4,555.3068399999999,-0.1516439713146193,0,"510050,510300,510500",False
CO-0535,ending,2024-10,0.1388888888888889,409826.4829200001,850714.0651400002,17807.09999999998,-61850.99999999988,168432.0,98078.17731958764,0.4866131252632495,1,29,0,1,0,0,0,"{""202407"":{""nav_multiple_gate"":20},""202408"":{""nav_multiple_gate"":7},""202409"":{""free_cash_insufficient"":1,""nav_multiple_gate"":2},""202410"":{""limit_price"":1}}",0,0,4,517.2348599999998,-0.1509630766063737,0,"510050,510300,510500",False
CO-0536,beginning,2024-10,0.1842105263157894,416596.7771200001,867708.4945100001,18315.79999999998,-77750.99999999988,168432.0,98057.19587628866,0.467695968996815,2,28,0,1,0,0,0,"{""202407"":{""nav_multiple_gate"":20},""202408"":{""nav_multiple_gate"":7},""202409"":{""free_cash_insufficient"":2,""nav_multiple_gate"":1},""202410"":{""limit_price"":1}}",0,0,6,587.3054900000001,-0.1517249355406846,0,"510050,510300,510500",False
CO-0536,ending,2024-10,0.1842105263157894,409794.4829200001,850682.0651400002,17807.09999999998,-77750.99999999988,168432.0,98057.19587628866,0.4790611166733897,1,29,0,1,0,0,0,"{""202407"":{""nav_multiple_gate"":20},""202408"":{""nav_multiple_gate"":7},""202409"":{""free_cash_insufficient"":1,""nav_multiple_gate"":2},""202410"":{""limit_price"":1}}",0,0,6,549.2348599999998,-0.151046074655501,0,"510050,510300,510500",False
CO-0537,beginning,2024-10,0.1842105263157894,416596.7771200001,867708.4945100001,18315.79999999998,-77750.99999999988,168432.0,98057.19587628866,0.467695968996815,2,28,0,1,0,0,0,"{""202407"":{""nav_multiple_gate"":20},""202408"":{""nav_multiple_gate"":7},""202409"":{""free_cash_insufficient"":2,""nav_multiple_gate"":1},""202410"":{""limit_price"":1}}",0,0,6,587.3054900000001,-0.1517249355406846,0,"510050,510300,510500",False
CO-0537,ending,2024-10,0.1842105263157894,409794.4829200001,850682.0651400002,17807.09999999998,-77750.99999999988,168432.0,98057.19587628866,0.4790611166733897,1,29,0,1,0,0,0,"{""202407"":{""nav_multiple_gate"":20},""202408"":{""nav_multiple_gate"":7},""202409"":{""free_cash_insufficient"":1,""nav_multiple_gate"":2},""202410"":{""limit_price"":1}}",0,0,6,549.2348599999998,-0.151046074655501,0,"510050,510300,510500",False
CO-0538,beginning,2024-10,0.1842105263157894,416596.7771200001,867708.4945100001,18315.79999999998,-77750.99999999988,168432.0,98057.19587628866,0.467695968996815,2,28,0,1,0,0,0,"{""202407"":{""nav_multiple_gate"":20},""202408"":{""nav_multiple_gate"":7},""202409"":{""free_cash_insufficient"":2,""nav_multiple_gate"":1},""202410"":{""limit_price"":1}}",0,0,6,587.3054900000001,-0.1517249355406846,0,"510050,510300,510500",False
CO-0538,ending,2024-10,0.1842105263157894,409794.4829200001,850682.0651400002,17807.09999999998,-77750.99999999988,168432.0,98057.19587628866,0.4790611166733897,1,29,0,1,0,0,0,"{""202407"":{""nav_multiple_gate"":20},""202408"":{""nav_multiple_gate"":7},""202409"":{""free_cash_insufficient"":1,""nav_multiple_gate"":2},""202410"":{""limit_price"":1}}",0,0,6,549.2348599999998,-0.151046074655501,0,"510050,510300,510500",False
CO-0539,beginning,2024-10,0.1842105263157894,416596.7771200001,867708.4945100001,18315.79999999998,-77750.99999999988,168432.0,98057.19587628866,0.467695968996815,2,28,0,1,0,0,0,"{""202407"":{""nav_multiple_gate"":20},""202408"":{""nav_multiple_gate"":7},""202409"":{""free_cash_insufficient"":2,""nav_multiple_gate"":1},""202410"":{""limit_price"":1}}",0,0,6,587.3054900000001,-0.1517249355406846,0,"510050,510300,510500",False
CO-0539,ending,2024-10,0.1842105263157894,409794.4829200001,850682.0651400002,17807.09999999998,-77750.99999999988,168432.0,98057.19587628866,0.4790611166733897,1,29,0,1,0,0,0,"{""202407"":{""nav_multiple_gate"":20},""202408"":{""nav_multiple_gate"":7},""202409"":{""free_cash_insufficient"":1,""nav_multiple_gate"":2},""202410"":{""limit_price"":1}}",0,0,6,549.2348599999998,-0.151046074655501,0,"510050,510300,510500",False
