spec_id,W12,W24,max_drawdown,infeasible_rate,costs,distance
F3_vol_drawdown_hedge-022,395112.0,725112.0,-0.19902666666666669,0.9516129032258065,30.0,0.39574
F3_vol_drawdown_hedge-023,395112.0,725112.0,-0.19902666666666669,0.9516129032258065,30.0,0.39574
F3_vol_drawdown_hedge-127,391267.0000000001,721267.0000000001,-0.1630326463905607,0.9696969696969697,19.0,0.39894416666666654
F3_vol_drawdown_hedge-126,391267.0000000001,721267.0000000001,-0.1630326463905607,0.9696969696969697,19.0,0.39894416666666654
F3_vol_drawdown_hedge-125,391267.0000000001,721267.0000000001,-0.1630326463905607,0.9696969696969697,19.0,0.39894416666666654
F3_vol_drawdown_hedge-124,391267.0000000001,721267.0000000001,-0.1630326463905607,0.9696969696969697,19.0,0.39894416666666654
F3_vol_drawdown_hedge-016,366839.99999999994,696840.0,-0.12243666666666664,0.927710843373494,63.0,0.4193
F3_vol_drawdown_hedge-017,366839.99999999994,696840.0,-0.12243666666666664,0.927710843373494,63.0,0.4193
F3_vol_drawdown_hedge-018,366839.99999999994,696840.0,-0.12243666666666664,0.927710843373494,63.0,0.4193
F3_vol_drawdown_hedge-019,366839.99999999994,696840.0,-0.12243666666666664,0.927710843373494,63.0,0.4193
F3_vol_drawdown_hedge-011,344558.0,690701.0000000001,-0.13423170837256515,0.9504950495049505,63.0,0.4244158333333332
F3_vol_drawdown_hedge-010,344558.0,690701.0000000001,-0.13423170837256515,0.9504950495049505,63.0,0.4244158333333332
F3_vol_drawdown_hedge-009,344558.0,690701.0000000001,-0.13423170837256515,0.9504950495049505,63.0,0.4244158333333332
F3_vol_drawdown_hedge-008,344558.0,690701.0000000001,-0.13423170837256515,0.9504950495049505,63.0,0.4244158333333332
F3_vol_drawdown_hedge-015,325548.99999999994,677763.0,-0.16297267638530955,0.9696969696969697,41.0,0.4351975
F3_vol_drawdown_hedge-014,325548.99999999994,677763.0,-0.16297267638530955,0.9696969696969697,41.0,0.4351975
F3_vol_drawdown_hedge-013,325548.99999999994,677763.0,-0.16297267638530955,0.9696969696969697,41.0,0.4351975
F3_vol_drawdown_hedge-012,325548.99999999994,677763.0,-0.16297267638530955,0.9696969696969697,41.0,0.4351975
F3_vol_drawdown_hedge-123,281631.00000000006,515721.9999999998,-0.42544658778546307,0.958904109589041,162.0,0.5702316666666669
F3_vol_drawdown_hedge-122,281631.00000000006,515721.9999999998,-0.42544658778546307,0.958904109589041,162.0,0.5702316666666669
F3_vol_drawdown_hedge-121,281631.00000000006,515721.9999999998,-0.42544658778546307,0.958904109589041,162.0,0.5702316666666669
F3_vol_drawdown_hedge-120,281631.00000000006,515721.9999999998,-0.42544658778546307,0.958904109589041,162.0,0.5702316666666669
